Tiempo_ms	Voltaje_V
192	2.67223
192	0.76957
192	2.08640
193	1.61171
193	1.73422
194	1.87687
194	0.99441
195	2.48128
195	0.57858
196	2.71498
196	0.51896
197	2.59730
197	0.53104
198	2.58521
198	0.55279
199	2.59327
199	0.54957
200	2.40711
200	0.71801
201	1.99772
201	1.71891
202	1.71891
202	1.27247
203	1.41829
204	2.65692
204	0.60516
205	2.71498
205	0.52540
206	2.02028
206	1.89943
207	1.18540
207	2.14844
208	1.22971
208	1.85024
209	0.74701
210	2.61905
210	0.85341
212	2.07673
212	1.08389
213	2.04687
213	1.83251
214	0.51896
215	2.71498
215	0.51412
216	2.71014
216	0.59791
217	2.46673
217	1.27085
218	1.23455
218	2.10976
219	1.10161
219	2.19678
220	1.04763
221	2.62550
221	0.60275
222	2.71498
222	0.51896
223	2.70692
223	0.80099
224	1.64796
224	1.78256
225	0.96701
225	2.42161
226	0.70351
227	2.63033
227	0.53990
228	2.71256
228	0.54313
229	2.64000
229	0.83810
230	1.74550
230	2.44578
231	0.59711
232	2.09204
232	1.39493
233	1.57706
233	2.08801
234	0.81952
235	2.69967
235	1.20957
236	1.70199
236	2.04445
237	0.72043
238	2.67706
238	1.07180
239	1.23294
240	2.60133
240	0.91062
241	1.83412
241	1.81962
242	0.91062
243	2.62630
243	0.51815
244	1.20393
244	2.49256
245	0.61403
294	1.75033
295	2.60697
295	0.59791
296	2.71095
296	0.60597
297	2.71014
297	0.56327
298	2.60052
298	0.51815
299	2.64403
299	1.75678
300	0.82683
301	2.70773
301	0.63261
302	2.68839
302	0.57133
303	2.55138
303	0.65758
304	2.39986
304	2.50626
305	0.53346
306	1.33370
307	2.53768
307	0.51654
308	1.27085
308	2.04204
310	1.37720
311	2.03881
311	0.99360
312	2.41517
312	0.94284
313	0.52460
314	2.62953
314	0.53829
315	2.55943
315	0.60033
316	2.62711
316	0.57374
317	2.61986
317	0.56891
318	2.69725
318	1.24588
319	2.07593
319	2.21692
320	1.10886
320	2.21531
321	1.06938
321	2.17825
322	0.99360
322	2.23223
323	1.05408
323	2.14038
324	0.73734
325	2.53446
325	0.66967
326	2.61261
326	0.61241
327	2.68839
327	0.54957
328	2.69161
328	0.52218
329	2.71578
329	1.21279
330	1.46749
331	2.69484
331	0.52460
332	2.48450
332	1.12175
333	1.95180
333	1.44166
334	0.53185
335	2.03962
335	1.30953
336	1.67782
336	1.87768
337	0.98232
337	2.47806
338	0.51896
339	2.65934
339	0.68175
340	2.40711
340	1.01938
341	1.84621
341	2.26204
342	0.74379
343	2.69323
343	0.52298
344	2.62953
344	0.79938
345	0.65275
346	2.71256
346	0.57133
347	2.46109
347	1.86157
348	0.61322
349	2.58038
349	0.88322
350	0.92351
351	2.70692
351	0.90578
439	0.87597
440	1.96228
440	1.11531
441	0.70592
441	2.23062
442	1.30147
442	1.51744
443	1.09355
443	1.74872
444	0.51573
445	1.81237
445	2.29915
446	1.27730
446	1.98322
447	1.55853
447	2.03640
448	1.51905
448	2.47479
449	0.51654
450	2.68920
450	1.41265
451	2.11863
451	2.28062
452	1.16204
453	2.68517
453	2.13555
454	0.51654
455	2.67223
455	0.69223
455	2.41355
456	0.99360
457	2.42161
457	0.68417
458	2.33540
458	0.75024
459	2.51431
459	1.53678
460	0.58422
461	2.62630
461	0.68578
462	2.71740
462	0.52460
463	2.59569
463	0.92915
464	0.79374
465	1.03555
465	2.12024
466	1.08066
467	2.12507
468	2.68839
468	0.53749
469	2.70692
469	0.57777
470	2.62469
470	0.87114
471	0.51815
472	2.64564
474	1.24991
475	1.82204
475	2.42081
476	0.77038
477	2.26445
478	2.70289
478	1.92602
479	1.19024
479	2.18066
480	0.90981
480	2.39180
481	0.74218
482	2.62791
482	1.09919
483	1.90991
483	1.49972
484	1.54403
484	1.92521
485	1.02260
486	2.70289
486	0.52701
487	2.61422
487	0.75507
488	2.28384
488	1.83090
489	0.53265
490	1.64715
490	1.88090
491	0.64228
492	2.69806
492	0.63986
493	1.96872
493	1.64635
494	1.27972
494	2.33218
495	0.56166
496	1.95664
496	1.68910
497	1.11047
497	2.48289
498	0.55199
499	1.77047
499	1.94213
541	0.71398
542	1.57464
542	1.52791
543	1.97275
543	0.89450
544	2.62872
544	1.52469
545	2.06057
545	0.82275
546	2.66417
546	1.29100
547	2.33782
547	1.02583
548	1.48199
548	2.10412
549	1.42635
550	2.56829
550	0.86469
550	2.09043
551	1.34739
551	1.57948
552	2.01948
552	0.86389
553	2.57313
553	0.55843
554	1.63910
554	1.33531
555	2.15247
555	0.89128
556	2.52157
556	0.62133
557	2.00981
557	1.01133
558	1.07905
559	2.53687
559	0.71881
559	2.41919
560	0.93962
561	2.28545
561	0.80099
562	2.51029
562	0.68256
563	2.29190
563	2.05493
564	1.06938
564	2.10735
565	1.16445
565	2.00820
566	1.28374
566	2.03479
567	1.16043
567	2.16616
568	0.94687
569	2.11540
569	1.29100
570	1.83976
571	2.69484
571	0.52943
572	1.22005
572	2.16777
573	0.80905
574	2.57071
574	0.55843
575	1.86801
581	1.21279
581	2.45948
582	0.54232
583	0.96460
584	1.72938
584	2.07431
585	0.73332
586	2.72787
586	1.63507
587	0.76232
588	2.67626
588	0.52943
589	0.66725
590	2.33621
590	2.38858
591	0.54313
592	2.40066
592	1.80834
593	1.33853
594	1.18782
595	2.51834
595	0.51654
596	2.44498
596	1.44166
597	1.08711
598	2.45948
598	1.47555
599	0.63100
600	0.62455
601	1.17332
602	2.59166
602	1.07100
603	0.55441
604	0.51896
605	2.64000
605	0.86550
653	0.87275
654	2.70128
654	2.42242
655	0.51896
656	2.60616
656	0.92351
656	1.88010
657	0.79374
658	2.65450
659	2.70450
659	2.25076
660	1.84218
661	1.23863
662	1.66010
662	1.91635
663	0.75265
664	1.44246
664	1.38526
665	1.46266
668	1.83573
668	1.33128
669	2.16052
669	0.78649
670	2.60536
670	0.56649
671	2.70531
671	0.52862
672	2.69967
672	0.51815
673	2.66095
673	0.61080
674	2.53446
674	0.85261
674	2.20806
675	0.78407
675	2.32735
676	1.01535
676	2.11782
677	1.28213
677	1.97678
678	1.31839
678	1.78175
679	1.51986
679	2.07834
680	0.79858
680	2.37085
681	0.87436
681	2.34668
682	0.96057
683	2.61100
683	0.62294
684	2.57957
684	0.61241
685	2.62872
685	0.60516
686	2.65209
686	0.57616
687	2.69967
687	0.52298
688	2.71981
688	0.53588
689	2.32493
689	1.01616
690	1.69232
690	1.64393
691	0.91223
691	2.46512
692	0.65597
693	2.65611
693	0.71317
694	2.40147
694	1.09678
695	1.38123
695	2.04929
696	0.97426
697	2.71176
697	0.58180
698	2.49578
698	0.92834
699	1.84460
699	1.90346
700	0.93076
701	2.60133
701	0.52701
702	2.69161
702	0.65194
703	2.34266
703	1.21360
704	1.55531
705	2.57152
705	0.53024
706	2.68678
706	1.07180
707	1.73825
707	1.93166
708	0.91706
709	2.70773
709	0.55441
710	2.42161
710	1.19990
796	2.06057
796	2.22659
797	0.83085
797	2.10251
798	0.83649
798	2.00659
799	1.71972
799	1.10806
800	2.07109
800	1.85754
801	1.70360
801	1.30953
802	2.25801
802	0.79374
803	2.64806
803	0.93237
804	2.50867
804	0.56971
805	2.71659
805	0.57858
805	2.48934
806	1.00569
807	2.50223
807	0.90095
807	2.13716
808	0.90336
808	2.17019
809	1.13545
809	2.16455
810	1.22569
810	1.85754
811	1.55692
812	2.70289
812	0.52621
813	2.47564
813	0.68256
814	2.64242
814	2.40389
815	0.76071
815	2.47725
816	0.82436
816	2.37569
817	0.95815
818	1.87284
818	1.28052
819	1.62862
820	2.62228
820	0.62616
821	2.64242
821	0.73815
822	2.37649
822	0.86953
823	2.34507
823	1.00971
824	0.52057
825	1.96147
825	1.37317
826	1.80592
826	1.53194
827	0.76796
828	2.41436
828	1.05408
829	2.10171
830	2.68028
830	2.41919
831	0.74460
832	2.66578
832	2.26687
833	0.51815
834	2.69806
834	0.58986
835	1.71649
836	2.50948
836	0.57133
837	2.70934
837	2.24028
838	0.63341
839	1.90266
839	1.69313
840	0.52701
841	2.70531
841	0.57052
842	1.33209
842	2.26123
843	0.72929
844	2.71417
845	2.51834
845	0.55521
846	1.57303
847	1.95825
847	1.70602
848	0.51654
849	2.64483
849	0.77441
850	2.08157
851	1.75033
851	1.87687
852	1.01133
853	2.56266
853	0.51815
893	0.80422
894	1.21521
894	2.35152
895	0.87919
895	1.95261
896	1.63346
897	2.71176
897	0.64872
898	2.62228
898	0.51654
899	2.63275
900	2.69886
901	2.56104
901	0.93559
901	2.14763
902	1.80270
903	0.72445
904	2.73029
905	2.67223
905	0.71881
905	2.30318
906	0.83649
907	2.60052
907	0.54313
908	2.71337
909	2.71578
909	0.52701
910	2.67142
911	2.68195
911	0.51734
912	2.70289
912	0.57213
913	1.08953
914	1.29986
915	2.65289
916	2.48531
916	0.87194
917	2.45223
917	1.48924
918	1.64071
918	1.59962
919	2.15810
921	2.60374
922	1.89299
922	2.34910
923	1.19588
924	0.61725
925	0.52057
926	2.57232
926	0.68820
927	0.70995
928	2.01626
928	1.25474
929	1.91796
932	1.85185
932	1.69313
933	1.50777
933	1.79142
934	1.40460
934	1.89702
935	1.21602
936	2.04768
937	0.87919
937	2.37972
938	0.73976
939	2.53446
939	0.64469
940	2.64483
940	0.53104
941	2.71820
941	0.57455
942	2.47398
942	0.92270
943	2.03317
943	1.82445
944	1.19346
944	2.30801
945	0.69142
946	2.66820
946	0.51896
947	2.67545
947	0.63341
948	2.46028
948	1.09114
949	1.42474
949	2.17583
950	0.79052
951	2.64806
951	0.51654
952	2.63597
952	0.91787
953	1.96711
953	1.99289
954	0.51654
955	2.63678
955	0.83408
956	1.97114
957	2.70531
957	0.56488
958	1.63910
1003	2.28304
1003	2.12507
1004	1.20152
1005	2.66417
1005	0.52379
1006	2.56829
1006	1.00327
1006	1.93408
1007	1.69716
1007	1.15076
1008	2.45545
1008	0.58099
1009	2.45787
1009	0.57696
1010	2.43450
1010	0.61080
1011	2.71256
1011	0.53265
1012	2.65128
1012	0.66483
1012	2.38536
1013	1.05972
1013	1.84621
1014	1.74389
1014	1.49247
1015	1.84540
1015	1.45782
1016	1.88815
1016	1.45702
1017	1.97678
1017	1.06697
1018	2.33943
1018	0.75910
1019	2.54251
1019	0.61564
1020	2.68109
1020	0.53185
1021	2.71337
1021	0.51734
1022	2.71740
1022	0.51734
1023	2.71095
1023	0.51976
1024	2.71820
1024	0.51976
1025	2.71337
1025	0.52137
1026	2.71176
1026	0.51654
1027	2.71337
1027	0.51815
1028	2.71337
1028	0.52379
1029	2.69725
1029	0.57133
1030	2.64322
1030	0.75024
1031	2.41033
1031	0.97829
1032	2.05171
1032	2.21128
1033	0.91948
1033	2.42886
1034	0.66645
1035	2.62389
1035	0.53426
1036	1.94052
1037	2.67223
1037	0.67934
1038	2.40308
1038	1.26441
1039	0.57696
1040	2.52882
1040	0.91545
1041	1.98403
1042	2.71981
1042	0.58744
1043	1.74228
1043	2.08398
1044	0.53749
1045	2.68597
1046	2.55138
1046	0.53588
1047	2.70934
1047	0.67289
1048	2.25640
1048	1.39412
1049	1.19024
1049	2.38777
1050	0.57455
1051	2.68517
1051	0.79616
1052	1.96791
1053	2.58038
1053	0.94929
1054	1.74147
1054	2.22820
1055	0.64550
1056	2.71578
1056	0.73654
1106	0.53185
1107	2.62872
1107	0.68578
1108	2.65611
1108	0.52540
1109	2.58280
1109	0.69787
1109	2.24028
1110	1.44654
1110	1.30953
1111	2.28304
1111	0.69303
1112	2.70289
1112	0.52701
1113	2.59891
1113	0.72848
1113	2.25156
1114	1.28213
1114	1.58028
1115	1.92199
1115	1.05166
1116	2.35796
1116	0.70915
1117	2.60294
1117	0.61483
1118	2.35877
1118	0.75024
1119	2.61986
1119	0.54474
1120	1.80109
1120	1.22971
1121	2.20967
1121	0.89531
1122	2.38052
1122	0.86228
1123	2.46028
1123	0.69787
1124	2.54412
1124	0.61725
1125	2.66095
1125	0.53749
1126	2.69081
1126	2.32815
1127	0.95251
1127	2.31607
1128	0.86389
1128	2.37972
1129	0.87758
1129	2.40550
1130	0.69626
1131	2.54251
1131	0.68336
1132	2.61744
1132	0.52298
1133	2.70289
1133	0.56407
1134	1.52147
1134	1.95422
1135	1.11047
1135	2.42564
1136	0.71962
1137	2.61825
1137	0.54393
1138	1.22971
1138	2.16858
1139	0.85986
1140	2.57071
1140	0.55843
1141	2.70612
1141	2.38777
1142	0.65194
1143	2.68678
1143	0.51734
1144	2.68759
1145	2.68275
1145	0.51815
1146	2.65128
1146	0.90014
1147	1.81801
1147	1.74872
1148	1.18621
1149	1.38204
1155	0.67047
1156	2.65370
1157	2.52962
1157	1.21279
1158	1.39412
1159	2.51431
1159	0.51734
1160	2.50706
1160	1.37559
1161	0.57455
1162	2.56346
1162	1.32886
1163	0.55843
1164	2.14280
1164	2.46028
1165	0.53024
1166	2.20403
1166	1.89943
1253	2.22498
1254	0.52621
1255	2.71578
1255	0.54232
1256	2.55460
1256	1.02824
1256	1.89943
1257	1.78256
1257	1.76645
1258	1.84701
1259	1.76322
1259	1.20957
1260	2.34991
1260	0.66725
1261	2.70370
1261	2.36038
1262	1.21279
1262	1.72052
1263	1.80592
1263	1.11611
1264	1.25716
1265	0.52057
1266	2.67303
1266	2.41355
1267	1.02905
1267	2.06706
1268	0.55199
1269	2.66175
1270	2.70934
1270	0.52298
1271	2.67626
1271	0.66242
1272	2.67545
1272	0.52540
1273	2.71578
1273	0.51654
1274	2.71337
1274	0.51251
1275	0.82436
1275	2.36119
1276	0.91384
1277	2.56346
1277	0.66161
1278	2.62147
1279	2.37166
1279	0.83891
1280	2.37085
1280	0.80824
1281	2.40711
1281	0.83569
1282	2.35474
1282	1.06938
1283	2.15569
1283	2.08157
1284	1.05085
1284	2.31526
1285	0.75749
1286	2.60536
1286	0.57777
1287	2.69081
1287	2.10251
1288	1.02099
1288	2.48370
1289	0.52862
1290	2.71256
1290	0.61322
1291	2.44014
1291	0.95412
1292	1.98161
1293	2.13877
1293	2.45706
1294	0.56730
1295	2.71659
1295	0.59952
1296	0.75104
1297	2.70934
1297	0.52460
1298	2.59247
1299	1.40218
1300	2.68109
1300	0.74218
1301	2.17261
1301	2.43772
1302	0.52379
1303	2.69484
1303	0.72365
1304	1.40943
1305	2.63839
1306	1.66332
1306	2.04365
1307	1.80431
1308	0.95573
1309	2.66014
1310	2.42081
1310	1.24829
1311	1.64393
1312	1.08469
1313	2.58602
1313	0.51573
1314	2.53043
1358	0.54232
1359	2.33943
1359	0.77118
1360	2.44659
1360	0.60194
1361	1.07019
1361	1.66493
1362	1.78417
1362	1.09436
1363	2.24109
1364	0.83005
1364	2.04445
1365	1.58270
1365	1.30550
1366	0.60758
1367	0.93720
1367	2.11460
1368	0.61805
1369	0.93479
1370	2.50303
1370	0.71559
1371	2.67142
1371	0.52701
1372	2.71820
1372	0.52218
1373	2.65370
1373	2.32896
1374	1.11370
1375	0.51654
1376	2.71498
1376	0.53749
1377	2.69081
1377	1.82365
1379	2.68597
1379	2.15247
1380	1.19104
1381	0.61644
1382	1.34900
1383	2.14199
1384	2.69564
1385	2.59327
1385	0.61080
1386	2.65047
1387	1.68749
1387	1.97839
1389	2.58119
1389	0.66322
1390	1.45218
1390	1.88010
1391	1.30308
1392	0.52298
1393	2.71820
1393	0.52862
1394	2.69967
1394	0.54796
1395	2.64081
1396	0.63180
1397	1.71972
1398	1.41829
1398	1.93730
1400	1.44654
1400	1.91232
1402	1.09194
1404	2.71740
1404	0.54554
1406	2.51431
1406	0.61483
1407	2.61744
1407	1.11531
1408	1.85185
1408	1.83734
1410	0.55441
1411	2.65611
1411	0.73171
1412	1.30147
1413	1.58109
1414	2.12265
1432	2.66336
1433	2.63033
1433	0.51896
1434	2.64322
1434	0.93559
1435	1.96147
1435	1.60284
1436	2.28384
1437	0.69464
1438	0.75024
1439	2.67223
1439	0.51976
1440	2.52962
1440	1.04763
1441	1.72374
1442	2.23867
1442	1.47232
1443	1.26441
1443	2.47076
1444	0.52782
1445	1.63749
1446	2.10896
1447	0.67611
1496	0.89289
1497	0.65033
1498	0.71156
1499	1.47716
1499	1.42554
1500	2.16858
1500	0.70834
1501	0.97185
1501	1.84782
1502	0.72365
1502	2.22981
1503	1.47393
1503	1.33934
1504	2.24190
1504	0.70351
1505	0.95815
1505	1.93247
1506	1.29744
1506	1.67540
1507	1.15076
1508	2.32896
1508	0.68417
1509	1.01616
1509	1.96711
1510	1.52389
1511	0.61805
1511	2.46753
1512	0.92270
1512	2.18389
1513	1.18298
1513	1.86076
1514	0.62374
1515	0.52218
1516	2.70209
1516	2.37972
1517	0.95332
1517	2.47317
1518	0.79052
1518	2.34266
1519	0.97668
1519	2.29190
1520	0.99924
1520	2.23787
1521	1.04038
1521	2.08962
1522	1.12981
1522	1.99370
1523	1.22891
1523	2.01948
1524	1.15559
1524	2.03076
1525	1.16365
1525	2.10493
1526	1.01535
1526	2.23545
1527	0.96460
1527	2.32171
1528	0.89209
1529	2.49417
1530	2.23062
1530	1.16687
1531	1.89218
1531	2.38938
1532	0.75588
1533	1.16123
1533	2.22578
1534	0.86550
1535	2.49740
1536	2.04365
1536	1.40540
1537	1.58995
1538	0.65033
1539	0.53426
1540	0.55843
1541	2.69081
1541	1.97678
1542	0.99441
1543	2.53526
1544	2.26934
1544	1.28294
1545	1.60445
1546	0.66645
1547	1.61976
1548	0.70351
1549	1.38607
1549	2.25801
1550	0.68820
1551	1.42715
1551	2.30801
1552	0.61891
1553	0.83166
1554	0.52621
1555	2.52721
1556	0.78166
1557	0.98635
1558	2.69806
1558	0.57858
1559	1.88654
1560	2.70128
1560	0.58099
1698	2.00336
1699	0.53346
1700	2.71740
1700	0.54635
1701	0.93076
1702	2.57474
1703	2.10976
1703	0.78730
1704	0.64228
1705	2.34668
1705	0.63502
1706	0.90095
1707	2.59972
1708	2.25398
1708	0.71317
1709	0.91787
1709	2.02270
1710	1.55692
1710	1.42232
1711	2.10815
1711	0.93317
1712	1.60526
1713	0.87517
1714	2.58924
1715	1.95825
1715	1.00971
1716	2.43128
1716	0.66564
1717	0.93156
1718	1.29905
1718	1.80109
1719	1.62621
1719	1.42635
1720	2.03720
1720	1.12659
1721	2.24753
1721	0.91948
1722	2.36360
1722	0.76313
1723	0.54071
1724	2.09607
1725	1.18943
1725	1.92038
1726	0.54877
1727	1.58753
1729	2.66256
1730	2.70450
1730	0.52621
1731	2.64242
1731	0.59630
1732	1.93891
1733	0.52943
1734	2.67626
1734	0.55360
1735	2.10654
1735	1.17332
1736	1.98242
1736	2.04284
1737	0.99279
1738	2.70612
1738	1.56014
1740	2.66014
1740	0.65033
1741	0.79052
1742	2.31607
1742	1.04521
1743	1.71891
1743	1.71972
1744	1.32725
1744	2.10574
1745	0.82275
1746	2.55782
1747	1.76081
1748	1.58190
1749	0.58180
1750	2.16938
1750	1.45863
1751	1.44246
1751	2.13071
1752	0.84858
1753	2.61422
1753	0.53265
1754	2.58683
1755	0.82763
1756	0.98393
1757	2.62791
1757	0.89611
1758	0.51815
1759	2.61502
1760	1.07986
1761	2.54251
1761	0.52298
1762	2.56991
1763	0.53507
1765	2.69242
1766	2.19758
1766	1.54806
1768	2.00336
1768	1.77370
1770	2.51029
1812	1.46829
1813	0.78649
1813	2.35877
1814	1.25957
1814	1.51664
1816	2.42081
1816	0.57294
1817	2.66095
1817	0.51976
1818	2.64322
1818	0.67934
1819	2.35152
1819	0.62133
1820	1.45218
1820	1.37881
1821	2.17825
1821	0.76554
1822	0.94043
1823	0.66483
1824	2.27417
1824	0.73412
1825	1.25474
1826	2.21289
1826	0.82844
1827	0.63986
1828	1.17896
1828	1.83654
1829	1.31839
1830	2.15166
1830	0.88403
1831	0.51815
1832	2.71981
1832	0.53104
1833	2.68109
1833	0.52621
1834	2.68920
1834	0.52057
1835	2.71659
1835	0.52621
1836	2.67223
1836	0.53507
1837	0.53668
1839	2.60455
1840	1.73664
1841	0.99924
1841	2.20725
1842	1.07664
1843	2.63114
1844	1.91555
1845	2.65934
1845	0.59791
1846	1.85673
1847	2.18228
1847	1.08630
1848	1.41346
1848	1.86237
1849	1.50616
1851	1.53355
1852	1.60607
1854	2.36924
1854	1.06858
1855	0.89531
1855	2.43772
1856	0.73171
1857	2.64806
1857	0.52782
1858	1.24266
1859	1.70763
1860	0.52782
1861	1.31919
1862	1.62298
1863	0.84133
1864	1.19910
1865	1.74308
1866	0.60597
1867	1.60365
1868	1.17332
1869	1.78417
1869	1.78820
1871	2.56427
1878	2.54412
1878	0.58663
1880	2.56024
1881	0.88242
1882	1.44493
1883	1.15801
1884	2.71256
1884	0.74218
1885	1.90829
1886	1.61090
1887	1.79948
1889	2.71498
1889	0.95573
1890	1.51583
1892	2.65611
1892	0.61725
1893	0.54313
1894	2.28626
1894	1.96147
1895	0.57374
1943	2.02109
1944	0.53990
1945	2.71740
1945	0.54232
1946	2.65128
1946	0.73976
1947	2.20886
1947	0.97910
1948	0.57213
1949	2.65934
1949	0.76554
1950	2.38536
1950	0.58986
1951	2.54412
1951	0.54796
1952	2.70450
1952	0.52137
1953	2.65531
1954	1.78981
1955	1.20635
1955	1.72938
1956	1.72374
1957	2.64242
1957	0.53185
1958	2.67223
1958	0.51734
1959	2.70289
1959	0.58422
1960	2.71740
1960	0.51654
1961	2.70450
1961	0.55441
1962	2.63436
1962	0.55441
1963	2.28223
1963	0.81630
1964	1.49085
1965	1.84218
1965	1.27649
1966	2.04043
1967	2.58924
1967	1.60607
1968	1.03393
1969	0.57777
1970	2.71417
1970	0.51896
1971	2.70934
1971	0.51896
1972	2.69806
1972	0.54232
1973	2.52801
1974	1.04602
1975	2.08801
1975	1.18540
1976	2.01787
1977	2.71659
1977	0.58180
1978	2.30479
1978	1.02180
1979	0.51734
1980	2.70450
1980	0.59469
1981	2.17905
1981	1.61090
1983	1.99692
1984	2.59810
1985	0.63422
1986	0.81388
1987	0.65597
1988	0.82194
1989	0.69706
1991	2.71578
1991	0.66483
1992	0.71317
1993	1.52953
1995	2.57474
1995	1.86479
1997	2.57877
1998	0.52621
1999	2.59972
2000	2.63839
2000	0.52137
2001	2.65450
2001	0.78166
2002	0.94365
2003	0.68336
2004	1.32322
2004	2.40066
2005	0.58422
2006	2.47645
2006	1.04763
2007	1.74953
2008	0.67934
2009	0.60355
2011	2.61261
2011	0.94687
2012	1.80512
2013	0.51976
2014	2.45867
2014	1.25716
2101	2.10815
2102	0.52298
2103	2.71095
2103	0.61403
2104	2.36441
2104	0.64630
2106	2.73109
2107	1.77450
2108	0.61805
2108	2.42483
2109	1.15479
2110	2.63033
2110	0.73573
2111	1.28294
2112	2.28787
2112	0.67450
2114	2.71820
2114	0.53910
2116	2.56104
2116	0.54393
2117	0.52862
2118	2.70934
2118	0.53024
2119	2.71095
2119	0.56166
2120	2.66417
2120	0.66564
2121	2.07673
2121	0.97990
2122	0.78810
2123	2.39261
2124	0.99682
2125	1.43038
2125	1.66976
2127	2.01142
2128	2.55702
2129	1.21279
2130	2.09123
2130	1.00730
2131	0.69223
2132	0.78569
2133	1.16687
2134	2.13716
2134	1.05730
2135	0.54474
2136	0.54635
2137	0.69706
2138	1.71730
2140	2.23142
2140	1.76081
2141	0.51815
2142	2.68356
2142	0.57052
2143	2.55057
2144	1.68829
2146	1.78659
2147	0.59550
2149	1.98564
2150	1.93649
2151	1.26763
2152	2.48934
2152	0.69384
2154	2.57716
2154	0.58986
2155	2.62469
2155	0.72284
2157	2.58441
2157	0.73171
2158	2.34346
2158	1.09355
2159	1.96066
2160	1.44412
2160	2.09929
2161	1.27649
2162	1.57223
2164	2.71417
2164	0.53910
2166	1.69635
2166	1.88815
2167	1.03232
2168	0.99360
2169	2.48773
2170	1.39251
2171	1.41829
2171	2.21450
2172	0.56488
2173	0.51654
2174	2.61261
2174	0.87597
2175	1.93166
2175	1.76806
2177	1.84298
2178	0.56569
2180	1.00810
2181	0.57052
2182	2.62872
2182	0.96057
2183	1.77772
2184	1.17573
2185	0.54474
2228	2.67303
2228	0.81711
2230	2.64322
2230	0.66081
2231	2.45384
2231	0.65275
2232	1.31114
2232	1.90507
2234	2.56346
2234	0.98071
2235	0.85180
2236	0.74540
2238	2.71337
2238	0.54474
2239	0.76152
2240	1.82365
2241	1.79223
2242	0.55602
2244	1.44327
2244	1.54886
2246	0.55199
2247	2.71337
2247	0.53265
2248	2.70692
2248	0.57374
2249	2.68597
2249	0.79213
2251	2.71578
2251	0.51654
2252	2.69081
2252	1.01777
2253	1.10967
2254	0.58180
2255	2.51754
2256	2.36199
2257	0.90417
2258	0.62536
2260	1.69232
2260	1.43763
2261	1.88896
2262	0.53829
2263	2.69967
2263	0.52943
2264	2.55621
2265	2.36441
2266	0.88645
2267	1.07261
2268	1.16284
2269	0.59066
2271	1.03152
2272	0.61891
2273	1.62137
2275	2.68109
2275	0.52540
2276	2.67706
2276	0.55843
2277	2.52640
2279	2.69403
