Tiempo_ms	Voltaje_V
215	1.20071
215	1.96791
216	1.43763
217	1.34336
217	1.99692
218	1.19588
219	1.76242
219	1.66010
220	1.41185
220	1.96147
221	1.19910
236	2.00578
237	1.54322
238	1.62782
238	1.45299
239	1.43763
239	1.77289
240	1.44327
240	2.03479
241	1.26038
241	1.85588
242	1.55047
242	1.65285
243	1.72616
243	1.76161
244	1.36673
244	1.72536
245	1.31033
245	1.83332
246	1.51986
246	1.87929
247	1.43843
247	2.03962
248	1.20071
248	2.03076
249	1.24346
249	1.93327
250	1.38284
250	1.75194
251	1.28616
251	2.03720
252	1.20393
252	2.01223
253	1.26602
253	2.02512
254	1.19829
254	2.03317
255	1.21441
255	1.99128
256	1.21360
256	2.01948
257	1.31275
258	1.75194
258	1.61251
259	1.66654
259	2.03559
260	1.19749
260	2.03398
261	1.19910
261	2.02834
262	1.21843
263	1.50294
263	2.02754
264	1.23782
265	1.48280
265	2.03076
266	1.20393
266	2.02834
267	1.24507
268	1.47232
268	2.01384
269	1.21924
269	1.99289
270	1.61654
271	1.55772
271	1.94697
272	1.26280
272	1.89782
273	1.37801
274	1.73986
274	1.99692
275	1.21441
275	2.06706
276	1.23455
276	1.94858
277	1.92844
278	1.26038
278	2.00498
279	1.21038
279	2.03479
280	1.22327
281	1.33450
281	1.97114
282	1.41346
283	1.70763
283	2.01948
284	1.36592
285	1.58753
285	1.97436
286	1.47635
287	1.19749
287	2.00659
288	1.30389
289	1.38848
289	2.01062
290	1.48360
291	1.20393
291	1.96308
292	2.00014
293	1.19749
293	2.00981
315	1.77531
316	1.37156
317	1.71891
317	1.35867
318	1.78498
318	1.75597
320	1.48280
320	1.57867
320	1.80351
321	1.28455
321	2.02673
322	1.19588
322	2.00981
323	1.34336
324	1.46829
324	1.60445
325	1.75114
325	1.37398
325	1.81720
326	1.31114
326	1.99692
327	1.19588
327	2.05654
328	1.25877
328	1.92280
329	1.39573
329	1.73583
330	1.61090
330	1.50294
330	1.81559
331	1.33934
331	1.90668
332	1.28536
332	1.98967
333	1.21763
333	2.02270
334	1.22407
334	2.03156
335	1.21441
335	2.03076
336	1.19668
336	2.03076
337	1.20071
337	2.01545
338	1.23052
338	2.00417
339	1.24829
339	1.99370
340	1.19990
340	2.03881
341	1.21279
341	2.02915
342	1.19990
342	2.03720
343	1.19668
343	2.03479
344	1.19910
344	2.03559
345	1.19910
345	2.03317
346	1.20635
346	1.96389
347	1.36834
348	1.56820
348	1.75436
349	1.36834
349	1.98403
350	1.21763
350	2.03479
351	1.19749
351	2.03156
352	1.22166
352	1.96630
353	1.37640
354	1.55047
354	1.79787
355	1.36431
355	1.94052
356	1.25152
356	2.03076
357	1.19749
357	2.01706
358	1.26441
358	1.88090
359	1.53194
360	1.44412
360	1.90346
361	1.22971
361	2.03479
362	1.22730
363	1.72858
363	1.71972
364	1.29502
364	2.02190
365	1.26360
366	1.75275
366	1.74389
367	1.31355
367	2.01867
368	1.27247
377	1.24024
377	1.98081
378	1.27327
378	2.01626
379	1.19910
379	1.95744
380	1.39573
380	1.68024
381	1.43843
381	1.60848
382	1.77289
382	1.34175
382	1.92924
383	1.27891
383	2.00256
384	1.19910
384	2.02431
385	1.19668
385	2.02673
386	1.22810
386	1.91957
387	1.40621
387	1.92199
388	1.39171
388	1.97839
389	1.22488
389	2.03479
390	1.20071
390	2.00336
391	1.22891
391	1.89943
392	1.44327
392	1.86640
393	1.61976
394	1.59801
394	1.75678
395	1.44976
395	1.73019
396	1.57787
396	1.83815
397	1.20152
398	1.24427
398	1.97355
399	1.26763
400	1.26844
400	1.94294
401	1.32483
402	1.33450
402	1.88654
403	1.35867
403	1.84460
404	1.61009
405	1.22569
406	1.20152
407	1.26119
408	1.57303
408	1.88735
409	1.36351
410	1.36190
410	1.88171
411	1.59559
412	1.25474
412	1.96066
413	1.86640
414	1.21924
414	2.02512
415	1.19910
415	2.03640
416	1.20393
422	1.22569
423	1.20796
423	2.03237
424	1.25474
424	1.90185
425	1.44735
426	1.40701
426	2.02351
427	1.67782
428	1.38687
428	1.99209
429	1.52872
430	1.61573
431	1.37962
431	1.93327
432	1.50052
433	1.47796
433	2.00659
434	1.20877
434	1.88412
435	1.88493
436	1.87123
439	1.43279
440	1.47474
440	2.00095
441	1.21843
442	1.68346
442	1.95502
443	1.20957
444	1.26602
444	2.03317
458	1.21521
459	1.67138
459	1.64152
460	1.78095
460	1.31033
460	2.02270
461	1.20071
461	1.99853
462	1.34175
462	1.75436
463	1.62379
463	1.81640
464	1.52953
464	1.55209
464	1.82204
465	1.30469
465	2.01142
466	1.19749
466	2.03076
467	1.24427
467	1.95664
468	1.35303
468	1.76483
469	1.56417
469	1.56820
470	1.77611
470	1.36028
470	1.93569
471	1.23943
471	1.93649
472	1.24910
472	1.94133
473	1.25152
473	2.02028
474	1.19910
474	2.03559
475	1.19990
475	2.03640
476	1.20393
476	2.02995
477	1.34095
477	1.90346
478	1.29422
478	1.96550
479	1.25957
479	1.88896
480	1.33289
480	1.92119
481	1.32161
481	1.91071
482	1.30630
482	1.91555
483	1.30872
483	1.93891
484	1.31517
484	1.91393
485	1.33531
485	1.85185
486	1.40782
487	1.77531
487	1.48119
488	1.75678
488	1.52550
489	1.66654
489	1.60365
490	1.21118
490	2.03317
491	1.19426
492	1.72374
492	1.63990
493	1.22085
493	2.03156
494	1.22085
494	1.94616
495	1.36512
496	1.76242
496	1.54967
497	1.54242
497	1.76322
498	1.36753
498	1.94213
499	1.23052
499	2.04607
500	1.59962
501	1.20554
501	1.98967
502	1.33128
503	1.69957
503	1.84137
504	1.27247
504	2.01626
505	1.19990
505	1.97436
506	1.36351
507	1.74469
507	1.67138
508	1.34739
508	2.00981
509	1.19426
509	1.81801
530	1.46829
530	2.02995
531	1.20232
531	2.03640
532	1.22246
532	1.96147
533	1.39654
533	1.62701
534	1.32886
534	1.76242
535	1.64715
535	1.91555
536	1.46749
536	1.63185
537	1.23455
537	1.96469
538	1.31033
538	1.80431
539	1.56981
539	1.50374
539	1.82768
540	1.31597
540	1.82445
541	1.32564
541	1.85346
542	1.31114
542	1.97033
543	1.26038
543	2.01626
544	1.19749
544	2.03479
545	1.20232
545	2.02351
546	1.23863
546	1.90185
547	1.27810
548	1.61573
548	1.57384
549	1.67702
549	1.98322
550	1.22569
550	1.97033
551	1.24507
551	2.00498
552	1.24588
552	2.00175
553	1.71649
554	1.24024
554	2.01062
555	1.22407
555	2.03317
556	1.19910
556	2.03720
557	1.19749
557	2.02673
558	1.21441
558	1.99692
559	1.23133
560	1.40621
560	1.83412
561	1.38768
561	1.91716
562	1.29664
562	2.00256
563	1.25716
564	1.39251
564	1.94616
565	1.24829
565	2.00739
566	1.85104
567	1.30228
567	1.97678
568	1.95502
569	1.23374
570	1.62460
570	1.92119
571	1.39009
572	1.59962
572	1.96147
573	1.23213
574	1.56256
575	1.59801
575	1.75355
576	1.19426
576	2.03720
577	1.25071
578	1.27085
578	2.02431
579	1.21682
579	1.89943
580	1.45621
581	1.65123
581	1.93730
582	1.40943
583	1.61734
584	1.79626
584	1.84701
585	1.22649
586	1.39251
586	1.98242
594	1.20313
595	1.24427
595	1.99209
596	1.19749
596	2.02028
597	1.31436
597	2.02592
598	1.97597
599	1.87848
600	1.50777
600	1.59317
601	1.80512
601	1.58915
602	1.36915
603	1.58028
604	1.74389
604	1.35867
604	1.97275
605	1.21038
605	2.03398
606	1.20393
606	2.01223
607	1.27408
607	1.81962
608	1.56417
609	1.76806
609	1.92280
610	1.40862
610	2.01303
611	1.97194
612	2.00981
613	1.27327
613	1.90427
614	1.36592
614	1.82123
615	1.22005
616	1.34578
616	1.99934
617	1.98161
618	1.88493
619	1.30953
620	1.26441
620	1.94697
621	1.33692
621	1.90829
622	1.29905
622	1.95502
623	1.25796
624	1.20313
624	1.83734
625	1.76967
626	1.45782
626	1.95905
627	2.01303
628	2.00578
629	1.24266
629	1.96066
630	1.28938
631	1.19668
631	2.01545
632	1.21843
632	1.95019
642	1.98564
643	1.33289
643	1.85834
644	2.00900
645	1.30791
646	2.02109
648	1.61493
649	1.56498
649	1.71327
650	1.46507
650	2.02512
651	1.21360
652	1.60607
652	1.69071
653	1.46346
653	2.03479
654	1.22166
655	1.22891
655	1.83251
656	1.86721
657	1.98483
658	1.80592
659	1.88412
660	1.26924
661	1.27488
662	1.26924
663	1.26602
663	2.02834
664	1.22407
665	1.24668
666	1.35545
667	1.20152
667	1.97758
668	1.92844
669	1.20393
669	2.01867
670	1.40218
671	1.64554
682	1.96550
683	1.63990
684	1.69071
684	1.36028
684	1.98806
685	1.19990
685	2.02673
686	1.22569
686	1.93408
687	1.30389
687	1.98242
688	1.19507
688	2.01223
689	1.22246
690	1.36834
690	1.73905
691	1.62460
691	1.46185
692	1.49649
692	1.88090
693	1.46749
693	1.62379
694	1.73825
694	1.37317
695	1.25716
695	1.90829
696	1.42957
696	1.69152
697	1.64474
697	1.49569
698	1.52389
698	1.62701
699	1.67782
699	1.49005
700	1.44815
700	2.03640
701	1.19910
701	2.03720
702	1.21199
702	2.02028
703	1.24266
703	2.00981
704	1.23213
704	2.01223
705	1.26038
705	2.00175
706	1.23052
707	1.20152
707	2.03398
708	1.22166
709	1.20152
709	2.03720
710	1.22327
711	1.20877
711	2.01626
712	1.27891
712	1.96066
713	1.29744
714	1.22246
715	1.20313
715	2.02512
716	1.26280
716	1.95019
717	1.85346
718	1.35062
718	1.91232
719	1.57948
720	1.60123
720	1.67943
721	1.48763
721	2.02592
722	1.19668
722	2.03237
723	1.28938
723	1.86640
724	1.41346
725	1.74228
725	1.56739
726	1.58190
726	1.74630
727	1.40943
727	1.86721
728	1.67863
729	1.43279
729	1.90749
730	1.67460
731	1.42152
731	1.91393
732	1.44412
733	1.63910
733	1.75517
734	2.02754
735	1.24024
736	1.29744
737	1.30389
738	1.79706
738	1.57626
739	1.46910
739	2.00256
740	1.42232
757	1.95422
758	2.03076
759	1.23782
760	1.20635
761	1.25877
762	1.53517
762	1.74630
763	1.66735
763	1.39976
764	1.27247
764	1.83573
765	1.68427
766	1.72536
766	1.35948
767	1.21279
767	1.99531
768	1.27005
769	1.33692
769	1.79464
770	1.81640
771	1.51261
771	1.90427
772	1.40218
772	1.73180
773	1.60526
773	1.53194
774	1.81156
775	1.81317
776	1.79626
776	1.38687
776	1.92199
777	1.26280
777	2.01545
778	1.22971
779	1.19749
779	2.03720
780	1.19910
780	2.03640
781	1.20313
781	2.03479
782	1.21038
782	2.01545
783	1.24829
784	1.19829
784	2.03398
785	1.20554
785	2.02915
786	1.23052
787	1.20635
788	1.21118
788	2.00981
789	1.25877
790	1.20635
791	1.21199
791	2.00256
792	1.30550
793	1.27166
793	1.95825
794	1.31436
794	1.89621
795	2.01223
796	1.30711
797	1.27005
798	1.31194
798	1.91152
799	2.02754
800	1.28777
801	1.33772
801	1.85673
802	1.81479
804	1.60768
804	1.74711
805	1.39896
806	1.72052
806	1.62460
807	1.54242
807	1.77370
808	2.03156
809	1.25877
810	1.23455
811	1.24104
812	1.25232
813	1.52550
814	1.57384
814	1.77209
815	1.34659
816	1.37156
816	1.95664
817	1.20715
817	2.03237
818	1.31839
819	1.80915
820	1.42715
826	1.34739
827	1.54242
827	1.90829
828	1.21118
828	2.00256
829	1.46588
830	1.22327
853	1.26360
854	1.63346
854	1.53678
855	1.48683
855	2.01706
856	1.22810
857	1.42554
857	1.97919
858	1.86801
859	1.73583
860	1.69635
860	1.40218
860	1.95502
861	1.21441
862	1.68024
862	1.45379
863	1.26280
863	1.87768
864	1.76564
865	2.00095
866	1.25232
867	1.18218
867	1.97678
868	1.34981
869	1.59559
869	1.55370
870	1.41910
870	1.88251
871	1.95986
872	2.01626
873	1.20957
873	1.99692
874	1.24185
874	1.94294
875	1.32886
875	1.84862
876	1.90910
877	1.79867
878	1.46104
878	1.97114
879	1.27408
879	1.96308
880	1.29986
880	1.95664
881	1.27730
881	1.97839
882	1.26683
883	1.47232
884	1.75758
884	1.50374
885	1.74469
885	1.47716
886	1.19990
886	2.03720
887	1.21441
888	1.57787
888	1.68427
889	1.55128
889	2.02028
890	1.19829
890	2.03398
891	1.23943
891	1.96630
892	1.31355
892	1.89540
893	1.84701
894	1.41990
895	1.23294
896	1.64152
897	1.53275
897	2.04043
898	1.80351
899	1.36512
899	1.90991
900	1.95986
901	1.79626
902	1.35062
902	1.97678
903	1.22649
903	2.02995
904	1.19990
904	2.02754
905	1.30469
905	1.84540
907	1.50616
907	1.85346
908	1.30228
908	2.00498
909	1.20796
909	1.93408
910	2.04123
911	1.81801
912	1.27085
912	2.02834
913	1.23213
913	1.91313
915	1.81156
916	1.54725
916	2.03317
917	1.37479
927	2.03398
928	1.46829
928	1.82607
930	1.63749
930	1.54564
931	1.35545
931	1.93810
932	2.02834
933	1.19668
933	1.99209
934	1.27327
934	1.83251
935	1.50616
935	1.86801
936	1.96791
937	1.21602
938	1.53275
939	1.34739
939	1.76564
940	1.98806
941	1.29019
942	1.21924
943	1.34820
943	1.79384
944	2.02834
945	1.19990
945	2.02109
946	1.22246
947	1.20232
947	2.02190
948	1.20957
948	2.00578
949	1.24749
950	1.23294
951	1.51825
952	1.80109
952	1.37479
953	1.26441
953	2.00659
954	1.25474
955	1.19668
955	2.03640
956	1.20071
956	2.03076
957	1.22246
958	1.19829
958	2.03559
959	1.20877
959	2.02673
960	1.25232
961	1.39090
962	1.31839
962	1.92441
963	1.93488
964	1.30550
965	1.26360
965	1.96791
966	1.28455
966	1.94294
967	1.31114
967	1.90346
968	1.34739
968	1.86398
970	1.58190
970	1.67943
971	1.52469
971	2.00659
972	1.33772
972	1.82929
974	1.35464
975	1.25635
976	1.33209
977	1.58351
978	1.21924
979	1.22407
980	1.23052
981	1.22246
982	1.21602
983	1.36512
983	1.94616
984	1.22407
985	1.21199
985	2.03479
986	1.28938
986	1.83654
988	1.33128
988	1.97678
989	1.19990
989	2.03398
990	1.30630
990	1.80673
992	1.24185
992	2.03720
993	1.26360
993	1.87123
994	1.51744
995	1.22488
996	1.26119
996	1.84782
998	1.31839
1013	1.53517
1013	2.03317
1014	1.20957
1014	2.03398
1015	1.19507
1015	1.97597
1016	1.34981
1017	1.65768
1017	1.57545
1018	1.33047
1018	1.76000
1019	2.03479
1020	1.19910
1020	2.02915
1021	1.22407
1022	1.35867
1022	1.74308
1023	1.63507
1023	1.47152
1024	1.19829
1024	2.02512
1025	1.20313
1025	1.98483
1026	1.24185
1026	2.03237
1027	1.21199
1027	2.02754
1028	1.20796
1028	2.03156
1029	1.21682
1030	1.65365
1030	1.72213
1031	1.58190
1031	1.58834
1032	1.72374
1032	1.42715
1033	1.21602
1033	2.00578
1034	1.20635
1035	1.20877
1035	2.02673
1036	1.20152
1036	2.03479
1037	1.23133
1037	2.00820
1038	2.02190
1039	1.19507
1039	2.03076
1040	1.19588
1040	1.99934
1041	1.24185
1041	1.99934
1042	1.25474
1043	1.20554
1043	2.00175
1044	1.23535
1045	1.79384
1046	1.44005
1047	1.30630
1047	1.87365
1049	1.52228
1049	1.94938
1050	1.89863
1052	1.63024
1052	1.96389
1053	1.22085
1054	1.23052
1055	1.22730
1055	2.02754
1056	1.29180
1057	1.77047
1058	1.89299
1060	1.53597
1060	1.93730
1061	1.39412
1062	1.52791
1063	1.25232
1064	1.50374
1065	1.60445
1065	1.73502
1066	1.39654
1066	1.92441
1067	1.43602
1068	1.47716
1069	1.20635
1070	1.30550
1071	1.37076
1072	1.69796
1073	1.27488
1074	1.24588
1074	2.03640
1075	1.33047
1076	1.71649
1076	1.76322
1077	1.31758
1078	1.28374
1079	1.93005
1080	2.03317
1081	1.37237
1082	1.68829
1103	1.25313
1104	1.66090
1104	1.49247
1105	1.20393
1105	2.02915
1106	1.22488
1107	1.41185
1107	1.68668
1108	1.52953
1108	1.53678
1109	1.50052
1109	1.56095
1110	1.21763
1111	1.30630
1111	1.81398
1112	2.02592
1113	1.20232
1113	2.01464
1114	1.85673
1115	1.72697
1116	1.54645
1116	2.00820
1117	2.00578
1118	1.22407
1119	1.33450
1119	1.82043
1120	2.00578
1121	1.24104
1122	1.19990
1122	2.03640
1123	1.20152
1123	2.03559
1124	1.19829
1124	2.03156
1125	1.19507
1125	2.03317
1126	1.20635
1127	1.19104
1127	2.03559
1128	1.21279
1128	1.99934
1129	1.24024
1130	1.20635
1131	1.20635
1132	1.21118
1132	2.01142
1133	1.27247
1133	1.97597
1134	1.25313
1134	1.98645
1135	1.27085
1135	1.96147
1136	1.30711
1137	1.27166
1137	1.94938
1138	1.86801
1139	1.90668
1140	1.28455
1140	1.96953
1141	1.23294
1142	1.32322
1143	1.79787
1144	1.38445
1161	1.42232
1161	2.01142
1162	1.30953
1162	1.87446
1163	1.41829
1164	1.36190
1164	2.02190
1165	1.95180
1166	1.98242
1167	1.20152
1167	1.98564
1168	2.01464
1169	1.19265
1170	1.21682
1170	1.96389
1171	1.48360
1172	1.63185
1172	1.76403
1173	1.32886
1173	2.00175
1174	1.26763
1174	1.85995
1175	1.52550
1176	1.56417
1176	1.80673
1177	1.31275
1177	2.00900
1178	1.39412
1179	1.67299
1179	1.74953
1180	1.32000
1181	1.60768
1181	1.81559
1182	1.28294
1182	2.03479
1183	1.56336
1184	1.45057
1193	1.59640
1193	1.97275
1194	1.20232
1194	1.98806
1195	1.21521
1195	1.92441
1196	1.45782
1196	1.61493
1197	1.74791
1197	1.30872
1197	2.00739
1198	1.25232
1199	1.71408
1199	1.39009
1199	1.95019
1200	1.99047
1201	1.77611
1202	1.56820
1202	1.52147
1202	1.82043
1203	1.30953
1203	2.00498
1204	1.41024
1205	1.46910
1205	1.67782
1206	1.66493
1206	1.47071
1207	1.62701
1207	1.53033
1208	1.80190
1208	1.37398
1208	1.91555
1209	1.25313
1209	2.00739
1210	1.32564
1210	1.95825
1211	1.33611
1212	1.24991
1212	1.95744
1213	1.22569
1213	1.98161
1214	1.20313
1214	2.03076
1215	1.33692
1215	1.91796
1216	1.26602
1216	1.95502
1217	1.32403
1218	1.21843
1219	1.47796
1219	1.76725
1220	1.44493
1220	1.81156
1221	1.42877
1221	2.03720
1222	1.49327
1223	1.51664
1223	1.83251
1224	1.35948
1224	2.02431
1225	1.51100
1226	1.56981
1226	1.68910
1227	1.49488
1227	1.96308
1228	1.19668
1228	2.03398
1229	1.53355
1230	1.59881
1230	1.71005
1231	1.42152
1231	2.02431
1232	1.49005
1233	1.64313
1233	1.71166
1234	1.41185
1234	1.90991
1235	1.25555
1236	1.60204
1236	1.74953
1237	1.36915
1237	1.97194
1238	1.19749
1238	1.99853
1239	1.63749
1240	1.45863
1240	2.03640
1241	1.61251
1242	1.46346
1242	1.89621
1243	1.24024
1244	1.42474
1244	1.93972
1245	2.03720
1246	1.73583
1247	1.32483
1247	2.02351
1248	1.50938
1249	1.36431
1249	2.00014
1269	1.33531
1269	2.02028
1270	1.44896
1271	1.53275
1271	1.52550
1271	1.88171
1272	1.23052
1273	1.44246
1273	1.65285
1274	1.73583
1274	1.38043
1275	1.32886
1275	1.77692
1276	1.61815
1276	1.47957
1276	1.89218
1277	1.24427
1277	2.02834
1278	1.39332
1279	1.34417
1279	1.85426
1280	1.32161
1280	1.99128
1281	1.36753
1281	1.95180
1282	1.77047
1283	1.55531
1283	1.59076
1284	1.70521
1284	1.44246
1284	1.88090
1285	1.30066
1286	1.20635
1287	1.41104
1287	2.02028
1288	1.45218
1289	1.39251
1289	1.80915
1290	1.45621
1290	1.75114
1291	1.51019
1291	1.92602
1292	1.32000
1292	2.03237
1293	1.46104
1294	1.68829
1294	1.51664
1295	1.68024
1295	1.56256
1296	1.68346
1296	1.55047
1297	1.67218
1297	1.56659
1298	1.65687
1298	1.59640
1299	1.61090
1299	1.61412
1300	1.61573
1300	1.69232
1301	1.47957
1301	1.81237
1302	1.38526
1302	1.85588
1303	1.42957
1304	1.76161
1304	1.53114
1305	1.46427
1305	2.03640
1306	1.56659
1307	1.55934
1307	1.82445
1308	1.33209
1308	1.96711
1309	1.19185
1309	2.00900
1310	1.60204
1311	1.51905
1311	1.99370
1312	1.30469
1312	1.83493
1313	1.50536
1314	1.30469
1314	2.01787
1315	2.03237
1316	1.58592
1317	1.47393
1317	2.02190
1318	1.69152
1319	1.38204
1320	1.65446
1320	1.74953
1321	1.34498
1322	1.41426
1323	1.79223
1323	1.64796
1324	1.40943
1324	1.96308
1325	1.20715
1325	1.91877
1326	1.49488
1347	1.85265
1347	1.80270
1348	1.49005
1348	1.57223
1349	1.77450
1349	1.31033
1349	2.00175
1350	1.22810
1351	1.41265
1351	2.01787
1352	1.58673
1353	1.81076
1353	1.28858
1354	1.20877
1354	2.03317
1355	1.27488
1356	1.38445
1356	1.93649
1357	1.32081
1358	1.56820
1358	1.53033
1358	1.82929
1359	1.29825
1360	1.21843
1361	1.39493
1361	1.73905
1362	1.60123
1362	1.55047
1363	1.77209
1363	1.39009
1363	1.91152
1364	1.25957
1364	2.00981
1365	1.40540
1366	1.20313
1366	2.01223
1367	1.23535
1367	2.02109
1368	1.78095
1369	1.47957
1369	1.68185
1370	1.57223
1370	1.67218
1371	1.53275
1371	1.68104
1372	1.54242
1372	1.68427
1373	1.55531
1373	1.68910
1374	1.57223
1374	1.64554
1375	1.59317
1375	1.65285
1376	1.58915
1376	1.62943
1377	1.63024
1377	1.62943
1378	1.60607
1378	1.66735
1379	1.54403
1379	1.94616
1380	1.20796
1380	2.03398
1381	1.43360
1382	1.74469
1382	1.55128
1383	1.60768
1383	1.69474
1384	1.45943
1384	1.99289
1385	1.55611
1386	1.37076
1386	1.94294
1387	1.19990
1387	2.03559
1388	1.58109
1389	1.40057
1390	1.66251
1390	1.71891
1391	1.38687
1391	1.93569
1392	1.20313
1392	2.03559
1393	1.64393
1394	1.43038
1395	1.76725
1395	1.61654
1396	1.47152
1396	1.89057
1397	1.23133
1397	2.03559
1398	1.63910
1399	1.42554
1399	2.01706
1400	1.45299
1401	1.58431
1401	1.97033
1402	1.31114
1403	1.76242
1403	1.70038
1453	1.96147
1454	1.29583
1455	1.27408
1455	2.01948
1456	1.36753
1456	1.99047
1457	1.53114
1458	1.78578
1458	1.34739
1458	1.98886
1459	1.92763
1460	1.22810
1461	1.46910
1461	1.66976
1462	1.69957
1462	1.39412
1462	1.94294
1463	1.26602
1463	2.00981
1464	1.33370
1465	1.21682
1465	2.03479
1466	1.36431
1466	1.93166
1468	1.54161
1468	1.90829
1469	1.40379
1469	1.83251
1470	1.32806
1470	1.96066
1471	1.30389
1471	1.97436
1472	1.39171
1472	1.91555
1473	1.26602
1473	1.99370
1474	1.43279
1474	1.86721
1475	1.31114
1475	1.94294
1476	1.33450
1476	1.92924
1477	1.28213
1478	1.36512
1478	1.89460
1479	1.32886
1479	1.89702
1480	1.34498
1481	1.39815
1482	1.69796
1482	1.54967
1483	1.68185
1483	1.56256
1484	1.67138
1484	1.58592
1485	1.62298
1485	1.67782
1486	1.51583
1486	2.03479
1487	1.44815
1488	1.62540
1488	1.73744
1489	1.44085
1489	1.82929
1490	1.38284
1490	1.90829
1491	1.27972
1492	1.20071
1492	2.03640
1493	1.59076
1494	1.55450
1494	2.02270
1495	1.39573
1496	1.74872
1496	1.57948
1497	1.54000
1497	2.03156
1498	1.57303
1499	1.50777
1499	1.87043
1500	1.25152
1501	1.59317
1501	1.77047
1502	1.33209
1502	1.98081
1503	1.23294
1504	1.35706
1505	1.30953
1505	2.00900
1506	1.37801
1507	1.66010
1507	1.76000
1508	1.36995
1509	1.33934
1509	2.00175
1510	1.25877
1511	1.19990
1511	2.00739
1512	1.56256
1513	1.44166
1526	1.57626
1526	1.99531
1527	1.20232
1527	2.02673
1528	1.23133
1528	2.03398
1529	1.28536
1529	2.02754
