Tiempo_ms	Voltaje_V
457	0.61322
458	0.61403
458	0.61322
459	0.61725
460	0.61322
460	0.61725
461	0.60516
461	0.61564
462	0.61241
462	0.61644
463	0.61564
463	0.61644
464	0.60678
464	0.61322
465	0.61483
466	0.61644
466	0.60194
467	0.61000
467	0.60355
468	0.61322
468	0.59791
469	0.61241
470	0.61000
470	0.61891
471	0.61322
471	0.61725
570	0.60839
571	0.61403
571	0.60919
572	0.61644
572	0.62213
573	0.61564
573	0.61483
573	0.61322
574	0.61564
574	0.61000
575	0.61241
575	0.61483
576	0.61564
576	0.60033
577	0.61483
577	0.61483
577	0.61241
578	0.61403
578	0.61483
579	0.61564
579	0.61725
580	0.61403
580	0.61322
581	0.61483
581	0.60597
581	0.60919
582	0.61161
582	0.61322
583	0.61483
583	0.61080
584	0.61161
584	0.61403
585	0.61241
585	0.61891
586	0.61161
586	0.62052
587	0.61644
587	0.62294
588	0.61322
588	0.53185
588	0.61483
589	0.61322
589	0.62536
590	0.61241
590	0.61322
591	0.61891
591	0.61483
592	0.61403
592	0.60678
593	0.61241
593	0.61725
594	0.61644
594	0.61241
595	0.61483
595	0.61000
596	0.61403
596	0.61564
597	0.61483
597	0.60114
598	0.61644
598	0.61241
599	0.61322
599	0.60678
600	0.61161
600	0.60839
601	0.61403
601	0.61161
602	0.61241
608	0.61403
608	0.61483
609	0.61483
610	0.61403
610	0.60194
611	0.61972
611	0.61080
612	0.61322
612	0.61403
613	0.61403
613	0.60758
614	0.61161
615	0.61403
615	0.61322
616	0.61080
616	0.60839
617	0.61805
618	0.61403
618	0.61403
619	0.61322
619	0.61322
620	0.61805
621	0.61322
621	0.61322
622	0.60919
622	0.61080
623	0.61403
624	0.61564
624	0.61483
625	0.61403
625	0.61483
626	0.61805
671	0.61403
672	0.61403
672	0.61161
673	0.61805
673	0.61322
673	0.61644
674	0.61725
674	0.61483
675	0.61403
675	0.61403
676	0.61644
676	0.61644
676	0.61483
677	0.61403
677	0.60114
678	0.58986
678	0.61725
679	0.61483
679	0.59147
680	0.62616
680	0.62777
680	0.61564
681	0.65275
681	0.61161
682	0.61483
682	0.59308
683	0.60436
683	0.60597
684	0.58744
684	0.58663
685	0.61725
685	0.61161
686	0.61644
686	0.61161
687	0.60114
687	0.62374
688	0.61805
688	0.61080
688	0.61725
689	0.61161
689	0.61322
690	0.61403
690	0.61000
691	0.61483
691	0.61483
692	0.61161
692	0.61564
693	0.61483
693	0.61241
694	0.60919
694	0.61403
695	0.61564
695	0.61241
696	0.61322
696	0.61403
697	0.59630
697	0.59308
698	0.60436
698	0.63019
699	0.61080
700	0.61564
700	0.60033
701	0.61403
701	0.61564
702	0.61322
702	0.61403
703	0.61322
703	0.61644
704	0.61403
704	0.62455
705	0.61483
705	0.60919
706	0.60839
706	0.61805
707	0.59388
708	0.60436
708	0.60919
709	0.61644
709	0.61483
710	0.61241
710	0.61161
711	0.61403
711	0.61644
712	0.61644
712	0.61322
713	0.61644
713	0.60839
714	0.61805
715	0.61805
715	0.61241
716	0.61080
716	0.61644
717	0.62213
717	0.61161
718	0.61322
718	0.61483
719	0.61403
720	0.61080
720	0.61483
721	0.61805
805	0.61644
806	0.61483
806	0.61644
806	0.61322
807	0.61644
807	0.59630
808	0.61161
808	0.61403
809	0.61483
809	0.61483
809	0.61403
810	0.61564
810	0.61322
811	0.61891
811	0.61322
812	0.61322
812	0.61000
813	0.61403
813	0.61805
813	0.61805
814	0.61644
814	0.61483
815	0.61403
815	0.61805
816	0.61644
816	0.61241
817	0.61241
817	0.61322
818	0.61161
818	0.61322
818	0.61241
819	0.61080
819	0.61564
820	0.61241
820	0.61322
821	0.61322
821	0.61483
822	0.61241
822	0.59147
823	0.61241
823	0.61322
824	0.61000
824	0.61403
825	0.61080
825	0.59469
826	0.61241
826	0.61644
827	0.61322
827	0.61161
828	0.61322
828	0.60597
829	0.61403
829	0.59147
830	0.62294
830	0.67692
831	0.61000
831	0.61322
832	0.61972
832	0.61241
833	0.61725
833	0.61403
834	0.62133
834	0.60839
835	0.61564
835	0.61483
836	0.61403
836	0.59952
837	0.60919
837	0.61483
838	0.61000
839	0.61564
839	0.61322
840	0.61564
840	0.61080
841	0.61483
841	0.61322
842	0.61483
842	0.61725
843	0.61564
843	0.61564
844	0.61322
844	0.61161
845	0.61725
845	0.63502
846	0.61972
847	0.61644
847	0.60839
848	0.61564
848	0.59388
849	0.61644
849	0.61000
850	0.62697
851	0.61483
851	0.61725
852	0.61805
852	0.61322
853	0.61322
853	0.61241
854	0.61805
854	0.61403
895	0.61403
895	0.60839
896	0.61564
896	0.61080
897	0.60597
897	0.61805
897	0.61241
898	0.61241
898	0.62616
899	0.61161
899	0.63583
900	0.61161
900	0.61564
900	0.61322
901	0.61725
901	0.61483
902	0.61080
902	0.61564
903	0.61322
903	0.61483
904	0.61322
904	0.62213
905	0.61564
905	0.62777
905	0.62052
906	0.59791
906	0.62052
907	0.61403
907	0.61403
908	0.61725
908	0.60194
909	0.61564
909	0.61403
910	0.61000
910	0.63422
911	0.61805
911	0.61322
911	0.60194
912	0.61483
912	0.61322
913	0.61000
913	0.61403
914	0.60597
914	0.61483
915	0.61322
915	0.61403
916	0.61322
916	0.61725
917	0.61322
917	0.62213
918	0.61000
918	0.61564
919	0.61161
919	0.61080
920	0.61241
920	0.61891
921	0.61241
921	0.61403
922	0.61403
922	0.61000
923	0.60033
923	0.61644
924	0.61564
924	0.61403
925	0.61322
926	0.60678
926	0.61564
927	0.61403
927	0.60194
928	0.61564
928	0.61725
929	0.60033
929	0.61891
930	0.61805
930	0.61403
931	0.61080
931	0.60114
932	0.61483
932	0.61644
933	0.61644
933	0.61644
934	0.61161
935	0.61483
935	0.61483
936	0.61403
936	0.61322
937	0.60839
937	0.60758
938	0.59550
938	0.60597
939	0.61644
939	0.61000
940	0.61891
941	0.61322
941	0.61644
942	0.61564
942	0.58583
943	0.61241
943	0.61322
944	0.61644
989	0.61080
990	0.61403
990	0.61483
990	0.61403
991	0.60516
991	0.61403
992	0.61403
992	0.61483
993	0.61483
993	0.61483
994	0.61322
994	0.60839
994	0.61483
995	0.61000
995	0.60114
996	0.61805
996	0.62374
997	0.61644
997	0.61644
997	0.60678
998	0.61080
998	0.61725
999	0.60839
999	0.61322
1000	0.61564
1000	0.61483
1001	0.60678
1001	0.61483
1002	0.61564
1002	0.59952
1003	0.61161
1003	0.60114
1004	0.61483
1004	0.61161
1004	0.61564
1005	0.61322
1005	0.62536
1006	0.62133
1006	0.61564
1007	0.61805
1007	0.61891
1008	0.60839
1008	0.61403
1009	0.60033
1009	0.61322
1010	0.61161
1010	0.61483
1011	0.61483
1011	0.61564
1012	0.61403
1012	0.61403
1013	0.61644
1013	0.61322
1014	0.60355
1014	0.61403
1015	0.60516
1015	0.61644
1016	0.61080
1016	0.61483
1017	0.61241
1017	0.61483
1018	0.61080
1018	0.61725
1019	0.61241
1020	0.61403
1020	0.61483
1021	0.61322
1021	0.61322
1022	0.60355
1022	0.61322
1023	0.61725
1023	0.60919
1024	0.60597
1024	0.61725
1025	0.61564
1025	0.61241
1026	0.61241
1026	0.61080
1027	0.61161
1028	0.62616
1028	0.61080
1029	0.61322
1029	0.61080
1030	0.59469
1030	0.61241
1031	0.62133
1031	0.61564
1032	0.61161
1033	0.61241
1033	0.61483
1034	0.61241
1034	0.61322
1035	0.61805
1035	0.61483
1036	0.61000
1037	0.61241
1037	0.61725
1038	0.60919
1038	0.61322
1039	0.61241
1089	0.60839
1089	0.61322
1090	0.60033
1090	0.61403
1091	0.61891
1091	0.60678
1092	0.61564
1092	0.61322
1093	0.61403
1093	0.61564
1093	0.61483
1094	0.61403
1094	0.61000
1095	0.59388
1095	0.61322
1096	0.61322
1096	0.62052
1097	0.61644
1097	0.61403
1097	0.61644
1098	0.62133
1098	0.61403
1099	0.61241
1099	0.61564
1100	0.61241
1100	0.61644
1101	0.61080
1101	0.62697
1102	0.61972
1102	0.61564
1103	0.61241
1103	0.61805
1104	0.61644
1104	0.61564
1105	0.61725
1105	0.60597
1105	0.61564
1106	0.61564
1106	0.61403
1107	0.61644
1107	0.60758
1108	0.61725
1108	0.59872
1109	0.61080
1109	0.61322
1110	0.61564
1110	0.61322
1111	0.60678
1111	0.61000
1112	0.61322
1112	0.61322
1113	0.61725
1113	0.61000
1114	0.60033
1114	0.61241
1115	0.61483
1115	0.61080
1116	0.58099
1117	0.61725
1117	0.61725
1118	0.61564
1118	0.60114
1119	0.61403
1119	0.61161
1120	0.61891
1120	0.61725
1121	0.61483
1121	0.61322
1122	0.61322
1122	0.61241
1123	0.61322
1123	0.60839
1124	0.61322
1124	0.61483
1125	0.61805
1126	0.61891
1126	0.60597
1127	0.60597
1127	0.61322
1128	0.61000
1128	0.61725
1129	0.61322
1129	0.61322
1130	0.61564
1131	0.61241
1131	0.61403
1132	0.61891
1132	0.60678
1133	0.61644
1133	0.61403
1139	0.61403
1140	0.61322
1141	0.61403
1141	0.61644
1142	0.61403
1142	0.60919
1143	0.59872
1144	0.59469
1144	0.61483
1145	0.61564
1233	0.61403
1234	0.61483
1234	0.61972
1235	0.61161
1235	0.61644
1236	0.61972
1236	0.61891
1237	0.60516
1237	0.61564
1237	0.62213
1238	0.61403
1238	0.61483
1239	0.61725
1239	0.61564
1240	0.61564
1240	0.61483
1241	0.61725
1241	0.61644
1242	0.61564
1242	0.61564
1242	0.61322
1243	0.61080
1243	0.61403
1244	0.61322
1244	0.61644
1245	0.61483
1245	0.62052
1246	0.61161
1246	0.61564
1247	0.61891
1247	0.61403
1248	0.61322
1248	0.60919
1249	0.61241
1249	0.60919
1249	0.61241
1250	0.61483
1250	0.61564
1251	0.61322
1251	0.58019
1252	0.61805
1252	0.61564
1253	0.61644
1253	0.61564
1254	0.61241
1254	0.62777
1255	0.59791
1255	0.61483
1256	0.61483
1256	0.61322
1257	0.61322
1257	0.61403
1258	0.61483
1258	0.61725
1259	0.61805
1259	0.61403
1260	0.61483
1261	0.61322
1261	0.61322
1262	0.61322
1262	0.61644
1263	0.61322
1263	0.61644
1264	0.61891
1264	0.61403
1265	0.61322
1265	0.61322
1266	0.61564
1266	0.61644
1267	0.61644
1267	0.61403
1268	0.61322
1268	0.61403
1269	0.61322
1270	0.61403
1270	0.61564
1271	0.61403
1271	0.61322
1272	0.61483
1272	0.61805
1273	0.61080
1273	0.61805
1274	0.61161
1275	0.61322
1275	0.61805
1276	0.61322
1276	0.61322
1277	0.60919
1277	0.61322
1278	0.61644
1278	0.61241
1279	0.61000
1280	0.61241
1280	0.60919
1281	0.60919
1281	0.61644
1282	0.60275
1282	0.61241
1283	0.61403
1284	0.61080
1328	0.60516
1328	0.61322
1329	0.61241
1329	0.61725
1330	0.61483
1330	0.61564
1331	0.61483
1331	0.61241
1331	0.61000
1332	0.61000
1332	0.61322
1333	0.61161
1333	0.61241
1334	0.61483
1334	0.61080
1334	0.61483
1335	0.61080
1335	0.61564
1336	0.60839
1336	0.61322
1337	0.61564
1337	0.61322
1338	0.61564
1338	0.63664
1339	0.61403
1339	0.62213
1340	0.61000
1340	0.61241
1340	0.62052
1341	0.61322
1341	0.61564
1342	0.61805
1342	0.61322
1343	0.61644
1343	0.61403
1344	0.61322
1344	0.61891
1345	0.61322
1345	0.61644
1346	0.61564
1346	0.61161
1347	0.60758
1347	0.61564
1348	0.60839
1348	0.61322
1349	0.61403
1349	0.58663
1350	0.60919
1350	0.61241
1351	0.61564
1351	0.61483
1352	0.61322
1352	0.61564
1353	0.61080
1353	0.61241
1354	0.62374
1354	0.62213
1355	0.61483
1355	0.62777
1356	0.61483
1356	0.59308
1357	0.61322
1357	0.61161
1358	0.61403
1358	0.61403
1359	0.61644
1359	0.61322
1360	0.61322
1361	0.61000
1361	0.62294
1362	0.61161
1362	0.61241
1363	0.61403
1363	0.61972
1364	0.61483
1364	0.61241
1365	0.61564
1365	0.61564
1366	0.61403
1366	0.61403
1367	0.61564
1368	0.61483
1368	0.60839
1369	0.61322
1369	0.59227
1370	0.61972
1370	0.61241
1371	0.61161
1372	0.61403
1372	0.61241
1373	0.61161
1373	0.61403
1374	0.61483
1374	0.61241
1375	0.61564
1376	0.60919
1376	0.61483
1377	0.61000
1377	0.61564
1378	0.61564
1427	0.61241
1427	0.61322
1428	0.61403
1428	0.61564
1429	0.61322
1429	0.61564
1430	0.61322
1430	0.61483
1430	0.59227
1431	0.61725
1431	0.60678
1432	0.61161
1432	0.61322
1433	0.61972
1433	0.61725
1434	0.61000
1434	0.59630
1434	0.61322
1435	0.61322
1435	0.61403
1436	0.61483
1436	0.61241
1437	0.61483
1437	0.61241
1438	0.61161
1438	0.61241
1439	0.61241
1439	0.60678
1439	0.61483
1440	0.63341
1440	0.61403
1441	0.61241
1441	0.61805
1442	0.61403
1442	0.61483
1443	0.61483
1443	0.61564
1444	0.61403
1444	0.61080
1445	0.61241
1445	0.61403
1446	0.61241
1446	0.61972
1447	0.61403
1447	0.61805
1448	0.61322
1448	0.61241
1449	0.61805
1449	0.61322
1450	0.61483
1450	0.61322
1451	0.61805
1451	0.59952
1452	0.61322
1452	0.62052
1453	0.61805
1453	0.61000
1454	0.61403
1454	0.59066
1455	0.61241
1455	0.61080
1456	0.61644
1456	0.61403
1457	0.61725
1457	0.61241
1458	0.61322
1459	0.61483
1459	0.61322
1460	0.61403
1460	0.61322
1461	0.61644
1461	0.61644
1462	0.61161
1462	0.62052
1463	0.61483
1463	0.61483
1464	0.61403
1464	0.61241
1465	0.61080
1466	0.61483
1466	0.61000
1467	0.61403
1467	0.61322
1468	0.61483
1468	0.61403
1469	0.61483
1470	0.61241
1470	0.61483
1471	0.63100
1471	0.60114
1472	0.61725
1472	0.61644
1473	0.61080
1474	0.61403
1474	0.61805
1475	0.61000
1475	0.61080
1476	0.61241
1476	0.61322
1477	0.61403
1565	0.61805
1566	0.61564
1566	0.61564
1567	0.61403
1567	0.61161
1568	0.61322
1568	0.61322
1568	0.61322
1569	0.61403
1569	0.61483
1570	0.61322
1570	0.61322
1571	0.61644
1571	0.61403
1572	0.61972
1572	0.61000
1572	0.61241
1573	0.61891
1573	0.61322
1574	0.62536
1574	0.61644
1575	0.60839
1575	0.60275
1576	0.61564
1576	0.61483
1577	0.62133
1577	0.60597
1578	0.61805
1578	0.62374
1578	0.61080
1579	0.61322
1579	0.61644
1580	0.61403
1580	0.61564
1581	0.61241
1581	0.61972
1582	0.61241
1582	0.61241
1583	0.61403
1583	0.60355
1584	0.61644
1584	0.61483
1585	0.61241
1585	0.60033
1586	0.61891
1586	0.61322
1587	0.61241
1587	0.61972
1588	0.61322
1588	0.62858
1589	0.62052
1589	0.61725
1590	0.61161
1590	0.61080
1591	0.61891
1591	0.61483
1592	0.61725
1592	0.60758
1593	0.61644
1593	0.61322
1594	0.59630
1594	0.61564
1595	0.61891
1595	0.61241
1596	0.62213
1597	0.61241
1597	0.61161
1598	0.61241
1598	0.61080
1599	0.61080
1599	0.61161
1600	0.61241
1600	0.61322
1601	0.61564
1601	0.60516
1602	0.60033
1602	0.61483
1603	0.61080
1604	0.61564
1604	0.61972
1605	0.61241
1605	0.61241
1606	0.61322
1606	0.61972
1607	0.61972
1607	0.61322
1608	0.61161
1609	0.60033
1609	0.61241
1610	0.61322
1610	0.61644
1611	0.61564
1611	0.61564
1612	0.59550
1613	0.61322
1613	0.61564
1614	0.61403
1614	0.61403
1615	0.59227
1615	0.60919
1659	0.61564
1660	0.61403
1660	0.61000
1661	0.61322
1661	0.61241
1662	0.61080
1662	0.61161
1662	0.61403
1663	0.61322
1663	0.61322
1664	0.61322
1664	0.61891
1665	0.61805
1665	0.61322
1666	0.61080
1666	0.61322
1666	0.61161
1667	0.61403
1667	0.61322
1668	0.53749
1668	0.61564
1669	0.61080
1669	0.61080
1670	0.61322
1670	0.60678
1671	0.61483
1671	0.67934
1672	0.61322
1672	0.61805
1673	0.61403
1673	0.60275
1673	0.61161
1674	0.61483
1674	0.61725
1675	0.61564
1675	0.61403
1676	0.61241
1676	0.61241
1677	0.61483
1677	0.61564
1678	0.61725
1678	0.61403
1679	0.61564
1679	0.61080
1680	0.61483
1680	0.61483
1681	0.61403
1681	0.61241
1682	0.62374
1682	0.60839
1683	0.61564
1683	0.61403
1684	0.61725
1684	0.61403
1685	0.61241
1685	0.61080
1686	0.61403
1686	0.61725
1687	0.61483
1687	0.61241
1688	0.61403
1688	0.61483
1689	0.61241
1690	0.61564
1690	0.61644
1691	0.61403
1691	0.62052
1692	0.60839
1692	0.61564
1693	0.61403
1693	0.61241
1694	0.59550
1694	0.61725
1695	0.59066
1695	0.61241
1696	0.61322
1697	0.60919
1697	0.61483
1698	0.61564
1698	0.61161
1699	0.61483
1699	0.60355
1700	0.61000
1700	0.61564
1701	0.60758
1702	0.61805
1702	0.61241
1703	0.61322
1703	0.60597
1704	0.60839
1704	0.61161
1705	0.60114
1706	0.61241
1706	0.61644
1707	0.62052
1713	0.61322
1713	0.61891
1714	0.61483
1714	0.61644
1715	0.62133
1763	0.61564
1764	0.61805
1764	0.61483
1765	0.61644
1765	0.61322
1766	0.61483
1766	0.61161
1767	0.61644
1767	0.61805
1768	0.61322
1768	0.61483
1768	0.61322
1769	0.61403
1769	0.61805
1770	0.61483
1770	0.61080
1771	0.60597
1771	0.61891
1772	0.61080
1772	0.60758
1772	0.60194
1773	0.61322
1773	0.61161
1774	0.61161
1774	0.61241
1775	0.62777
1775	0.61241
1776	0.61322
1776	0.61322
1777	0.61891
1777	0.61403
1778	0.61483
1778	0.61403
1779	0.61644
1779	0.61564
1779	0.61161
1780	0.61403
1780	0.61000
1781	0.60033
1781	0.61483
1782	0.60436
1782	0.61080
1783	0.61322
1783	0.61161
1784	0.61322
1784	0.61080
1785	0.61483
1785	0.60919
1786	0.61805
1786	0.61891
1787	0.61403
1787	0.61564
1788	0.61644
1788	0.61241
1789	0.61000
1789	0.63180
1790	0.61644
1790	0.61080
1791	0.61241
1791	0.61161
1792	0.61403
1792	0.61322
1793	0.61322
1794	0.61564
1794	0.61725
1795	0.61403
1795	0.61080
1796	0.61161
1796	0.61891
1797	0.61322
1797	0.61161
1798	0.61161
1798	0.60114
1799	0.61000
1799	0.61483
1800	0.61161
1801	0.61403
1801	0.61000
1802	0.61161
1802	0.61805
1803	0.61403
1803	0.61403
1804	0.60436
1804	0.61322
1805	0.61725
1806	0.60919
1806	0.61725
1807	0.61564
1807	0.61241
1808	0.61241
1808	0.61322
1809	0.60678
1810	0.61322
1810	0.60114
1811	0.61403
1811	0.61403
1812	0.60436
1812	0.61241
1813	0.60275
1814	0.61564
1901	0.61564
1901	0.61483
1902	0.61241
1902	0.61322
1903	0.61644
1903	0.61725
1904	0.61080
1904	0.61483
1905	0.61972
1905	0.61161
1905	0.61483
1906	0.61080
1906	0.62536
1907	0.61080
1907	0.61403
1908	0.61725
1908	0.61644
1909	0.61564
1909	0.61483
1909	0.61241
1910	0.61080
1910	0.61241
1911	0.61403
1911	0.61483
1912	0.61805
1912	0.61483
1913	0.61241
1913	0.61483
1914	0.61241
1914	0.61403
1915	0.64550
1915	0.61241
1916	0.61564
1916	0.61403
1917	0.60839
1917	0.61322
1918	0.61322
1918	0.61891
1919	0.61564
1919	0.61161
1920	0.61080
1920	0.60597
1921	0.61241
1921	0.61891
1922	0.61403
1922	0.61322
1923	0.61725
1923	0.61805
1924	0.61483
1924	0.61564
1925	0.61805
1925	0.61322
1926	0.61161
1926	0.61403
1927	0.61725
1927	0.61403
1928	0.59308
1928	0.61644
1929	0.62455
1929	0.61241
1930	0.60919
1930	0.61725
1931	0.67934
1932	0.61000
1932	0.61403
1933	0.61322
1933	0.61564
1934	0.61805
1934	0.61322
1935	0.62938
1935	0.61483
1936	0.61080
1936	0.61000
1937	0.61161
1937	0.61080
1938	0.61644
1939	0.61972
1939	0.61403
1940	0.60839
1940	0.61322
1941	0.61403
1941	0.61000
1942	0.61483
1942	0.61322
1943	0.67772
1944	0.61322
1944	0.61564
1945	0.61322
1945	0.61725
1946	0.61322
1946	0.61403
1947	0.61000
1948	0.61322
1948	0.60839
1949	0.61080
1949	0.61483
1950	0.61403
1951	0.61322
1951	0.61725
1952	0.61403
2058	0.61080
2058	0.61483
2059	0.61483
2059	0.61000
2060	0.61805
2060	0.61080
2061	0.61483
2061	0.60919
2061	0.61080
2062	0.61564
2062	0.61403
2063	0.61403
2063	0.61483
2064	0.61000
2064	0.61972
2065	0.63100
2065	0.61403
2065	0.61000
2066	0.61241
2066	0.61564
2067	0.61403
2067	0.61080
2068	0.61564
2068	0.61725
2069	0.56569
2069	0.60919
2070	0.61483
2070	0.60919
2071	0.61644
2071	0.61725
2072	0.61644
2072	0.61403
2072	0.60597
2073	0.61241
2073	0.61322
2074	0.61161
2074	0.61080
2075	0.61322
2075	0.61403
2076	0.61322
2076	0.61972
2077	0.61080
2077	0.61403
2078	0.60436
2078	0.62616
2079	0.59872
2079	0.61322
2080	0.60758
2080	0.55924
2081	0.61241
2081	0.61972
2082	0.61483
2082	0.61241
2083	0.61241
2083	0.61322
2084	0.61403
2084	0.61805
2085	0.59791
2085	0.61161
2086	0.61403
2086	0.60919
